"TIME","FACTOR 1","FACTOR 2","Y","PDC RSG","PDCxT RSG","YBAR(k,t)","YBAR(.t)","YBAR(k.)","YBAR","R1","R2","R3","R4","R5","RCR1","RCR2","RCR3","RCR4","RCR5","PDC ID","PDC MAIN EFFECTS","PT ID","PT MAIN EFFECTS","PDCxPT ID","PDCxPT INTERACTION EFFECTS","F1 ID","F1 MAIN EFFECT","F2 ID","F2 MAIN EFFECT","F1xF2 ID","F1xF2 INTERACTION EFFECT","F1 MAIN EFFECTS","F2 MAIN EFFECTS","F1xF2 INTERACTION EFFECTS","TAGUCHI COMPONENT","TAGUCHI LOSS","PERCENT CONTRIBUTION TO LOSS","LOSS FUNCTION LABELS","TAGUCHI-COMPONENT","TAGUCHI-LOSS","PERCENT-CONTRIBUTION TO LOSS","LOSS-FUNCTION LABELS","VAS MU ESTIMATE","GLM MU ESTIMATE PDCxT","GLM MU ESTIMATE F1-F2","VAS PDC,PT AND PDCxPT ESTIMATES","GLM PDC,PT AND PDCxPT ESTIMATES","VAS F1,F2 AND F1xF2 ESTIMATES","GLM F1,F2 AND F1xF2 ESTIMATES"
27,2,2,239.97999572753906,22,22027,240.15999603271484,237.79687213897705,238.9210474916949,237.78237031228343,2.1976254152556294,-0.18000030517578125,1.044446409150538,-0.1654984784821636,0.9586768742356924,239.97999572753906,237.60237000710765,238.82681672143397,237.61687183380127,238.74104718651913,,,,,42004,0.7278509883131221,,,,,,,-0.4277347484438822,-0.8666780491624877,-0.35383559378077156,,,,,,,,,,,,-1.7366268177781876,-1.736626817778187,,
28,2,2,239.0399932861328,22,22028,239,237.70562362670898,238.9210474916949,237.78237031228343,1.2576229738493794,0.0399932861328125,0.1956924800123545,-0.03675339944163625,1.1786704655442861,239.0399932861328,237.82236359841625,237.9780627922958,237.7456169128418,238.96104077782772,,,,,42005,0.797844007417126,,,,,,,-0.002731696686069686,-0.44167499740467514,0.07116745797704094,,,,,,,,,,,,-0.29475422103746496,-0.29475422103746235,,
28,2,2,238.9600067138672,22,22028,239,237.70562362670898,238.9210474916949,237.78237031228343,1.1776364015837544,-0.0399932861328125,0.11570590774672951,-0.11673997170726125,1.0986838932786611,238.9600067138672,237.74237702615062,237.89807622003016,237.66563034057617,238.8810542055621,,,,,42006,0.5447235850538448,,,,,,,0.11726342050143032,-0.32167988021717514,0.1911625751645409,,,,,,,,,,,,-0.5628807087693986,-0.562880708769397,,
29,2,2,238.67999267578125,22,22029,238.79999542236328,237.80312538146973,238.9210474916949,237.78237031228343,0.8976223634978169,-0.12000274658203125,-0.2618098850999502,-0.09924767739573781,1.0186744328294424,238.67999267578125,237.6623675657014,237.52056042718348,237.6831226348877,238.80104474511288,,,,,42007,1.9134722499098018,,,,,,,-0.5027316966860698,-0.9416749974046752,-0.42883254202295906,,,,,,,,,,,,-0.642877771452504,-0.6428777714525029,,
29,2,2,238.9199981689453,22,22029,238.79999542236328,237.80312538146973,238.9210474916949,237.78237031228343,1.1376278566618794,0.12000274658203125,-0.02180439193588768,0.1407578157683247,1.2586799259935049,238.9199981689453,237.90237305886546,237.76056592034755,237.92312812805176,239.04105023827694,,,,,42008,1.7109747676099971,,,,,,,0.6172634205014302,0.1783201197828248,0.6911625751645409,,,,,,,,,,,,1.3080104090082472,1.308010409008257,,
30,2,2,239.39999389648437,22,22030,238.86000061035156,237.6043758392334,238.9210474916949,237.78237031228343,1.6176235842009419,0.5399932861328125,0.656940877839503,0.3619988130827778,1.6786704655442861,239.39999389648437,238.32236359841625,238.43931119012294,238.1443691253662,239.46104077782772,,,,,42009,1.5309782771314815,,,,,,,-0.19773139151028843,-0.636674692228894,-0.12383223684717781,,,,,,,,,,,,-1.8811285922554362,-1.8811285922554581,,
30,2,2,238.32000732421875,22,22030,238.86000061035156,237.6043758392334,238.9210474916949,237.78237031228343,0.5376370119353169,-0.5399932861328125,-0.42304569442612205,-0.7179877591828472,0.5986838932786611,238.32000732421875,237.24237702615062,237.3593246178573,237.0643825531006,238.3810542055621,,,,,42010,1.067217901154919,,,,,,,0.31226311532564904,-0.1266801853929564,0.3861622699887597,,,,,,,,,,,,-1.5793997912775524,-1.5793997912775621,,
31,2,2,239.2899932861328,22,22031,238.80500030517578,237.66437530517578,238.9210474916949,237.78237031228343,1.5076229738493794,0.48499298095703125,0.48694080154555763,0.3669979738493794,1.6236701603685049,239.2899932861328,238.26736329324046,238.269311113829,238.1493682861328,239.40604047265194,,,,,42011,1.0590973643507198,,,,,,,0.3722683033139303,-0.06667499740467514,0.44616745797704094,,,,,,,,,,,,-1.3811266849068033,-1.3811266849068171,,
31,2,2,238.32000732421875,22,22031,238.80500030517578,237.66437530517578,238.9210474916949,237.78237031228343,0.5376370119353169,-0.48499298095703125,-0.48304516036850487,-0.6029879880646831,0.6536841984544424,238.32000732421875,237.2973773313264,237.29932515191493,237.17938232421875,238.43605451073788,,,,,42012,0.6584769038404659,,,,,,,-0.2577365794985697,-0.6966798802171752,-0.18383742483545906,,,,,,,,,,,,-0.8461287448433268,-0.8461287448433412,,
32,2,2,238.8300018310547,22,22032,239.15499877929687,237.8681230545044,238.9210474916949,237.78237031228343,1.0476315187712544,-0.3249969482421875,-0.17679840286118065,-0.2392442060212261,0.8136802311692861,238.8300018310547,237.45737336404125,237.60557190942225,237.5431261062622,238.59605054345272,,,,,42013,-0.8179229191440243,,,,,,,0.597266777435024,0.15832347671641855,0.6711659320981347,,,,,,,,,,,,-1.0661290118721354,-1.0661290118721494,,
32,2,2,239.47999572753906,22,22032,239.15499877929687,237.8681230545044,238.9210474916949,237.78237031228343,1.6976254152556294,0.3249969482421875,0.47319549362319435,0.4107496904631489,1.4636741276536611,239.47999572753906,238.10736726052562,238.25556580590663,238.19312000274658,239.2460444399371,,,,,42014,-1.3621520252977177,,,,,,,-0.4827350536196635,-0.921678354338269,-0.4088358989565528,,,,,,,,,,,,-0.6192524859932291,-0.619252485993244,,
33,2,2,238.8300018310547,22,22033,238.23999786376953,237.74562454223633,238.9210474916949,237.78237031228343,1.0476315187712544,0.5900039672851563,-0.05429989059311424,0.5532581972380513,1.7286811466966299,238.8300018310547,238.3723742795686,237.72807042169032,238.33562850952148,239.51105145898006,,,,,42015,-1.4159030171190068,,,,,,,0.42226372567721154,-0.01667957504139389,0.4961628803403222,,,,,,,,,,,,-0.21050290560992835,-0.21050290560994395,,
33,2,2,237.64999389648437,22,22033,238.23999786376953,237.74562454223633,238.9210474916949,237.78237031228343,-0.13237641579905812,-0.5900039672851563,-1.2343078251634267,-0.6267497373322613,0.5486732121263174,237.64999389648437,237.19236634499828,236.54806248712,237.15562057495117,238.33104352440975,,,,,42016,-1.6509017201219365,,,,,,,-0.30773200186185096,-0.7466753025804565,-0.2338328471987403,,,,,,,,,,,,-1.8680022189644205,-1.8680022189644347,,
34,2,2,236.6699981689453,22,22034,236.7050018310547,237.6381254196167,238.9210474916949,237.78237031228343,-1.1123721433381206,-0.035003662109375,-2.1068044300828603,-0.1792485547761089,1.1036735173020986,236.6699981689453,237.74736665017406,235.67556588220057,237.60312175750732,238.88604382958553,,,,,42017,-2.697777673796253,,,,,,,-0.652733222564976,-1.0916765232835814,-0.5788340679018653,,,,,,,,,,,,-1.3580038974312174,-1.3580038974312343,,
34,2,2,236.74000549316406,22,22034,236.7050018310547,237.6381254196167,238.9210474916949,237.78237031228343,-1.0423648191193706,0.035003662109375,-2.0367971058641103,-0.1092412305573589,1.1736808415208486,236.74000549316406,237.8173739743928,235.74557320641932,237.67312908172607,238.95605115380428,,,,,42018,-1.6902770252977177,,,,,,,0.7672649463803365,0.32832164566173105,0.8411641010434472,,,,,,,,,,,,-1.1067526767280924,-1.1067526767281075,,
35,2,2,238.5800018310547,22,22035,237.9800033569336,237.66669584499115,238.9210474916949,237.78237031228343,0.7976315187712544,0.5999984741210938,-0.22537119334793942,0.48432400682881394,1.7386756535325674,238.5800018310547,238.38236878640453,237.5569991189355,238.26669431911225,239.521045965816,,,,,42019,-0.7171534748826787,,,,,,,-1.4377292552798198,-1.8766725559984252,-1.363830100616709,,,,,,,,,,,,-1.1048787066963541,-1.1048787066963686,,
35,2,2,237.3800048828125,22,22035,237.9800033569336,237.66669584499115,238.9210474916949,237.78237031228343,-0.4023654294709331,-0.5999984741210938,-1.425368141590127,-0.7156729414133736,0.5386787052903799,237.3800048828125,237.18237183816234,236.3570021706933,237.06669737087006,238.3210490175738,,,,,42020,-0.7874448429586494,,,,,,,1.5522609790951802,1.1133176783765748,1.626160133758291,,,,,,,,,,,,-0.9255049655464518,-0.9255049655464648,,
36,2,2,237.02999877929687,22,22036,237.21499633789062,237.74437522888184,238.9210474916949,237.78237031228343,-0.7523715329865581,-0.18499755859375,-1.8530536289964346,-0.22299264199534719,0.9536796208177236,237.02999877929687,237.59737275368968,235.929316683287,237.5593776702881,238.73604993310116,,,,,42021,0.21722610275404008,,,,,,,-0.057739631256382186,-0.49668293197498764,0.016159523406728438,,,,,,,,,,,,0.24809673734796434,0.24809673734792995,,
36,2,2,237.39999389648437,22,22036,237.21499633789062,237.74437522888184,238.9210474916949,237.78237031228343,-0.3823764157990581,0.18499755859375,-1.4830585118089346,0.14700247519215281,1.3236747380052236,237.39999389648437,237.96736787087718,236.2993118004745,237.9293727874756,239.10604505028866,,,,,42022,1.8653498439039424,,,,,,,0.17227135507174282,-0.26667194564686264,0.2461705097348534,,,,,,,,,,,,1.9038722088309896,1.9038722088309745,,
37,2,2,237.77000427246094,22,22037,237.45999908447266,237.6393747329712,238.9210474916949,237.78237031228343,-0.012366039822495623,0.31000518798828125,-1.0080476399217275,0.16700960867603953,1.4486823673997549,237.77000427246094,238.09237550027171,236.7743226723617,237.94937992095947,239.2310526796832,,,,,42023,1.0134745387281612,,,,,,,-0.09773291738919468,-0.5366762181078002,-0.023833762726084062,,,,,,,,,,,,2.155121522185482,2.155121522185464,,
37,2,2,237.14999389648437,22,22037,237.45999908447266,237.6393747329712,238.9210474916949,237.78237031228343,-0.6323764157990581,-0.31000518798828125,-1.62805801589829,-0.45300076730052297,0.8286719914231924,237.14999389648437,237.47236512429515,236.15431229638514,237.3293695449829,238.61104230370663,,,,,42024,0.4159718302931026,,,,,,,0.21226464120455532,-0.22667865951405014,0.28616379586766594,,,,,,,,,,,,1.8201243450614584,1.820124345061447,,
38,2,2,236.75,22,22038,237.38500213623047,237.9143762588501,238.9210474916949,237.78237031228343,-1.0323703122834331,-0.6350021362304688,-2.3030534382615713,-0.5029961896638042,0.5036750431810049,236.75,237.14736817605296,235.47931687402186,237.27937412261963,238.28604535546444,,,,,42025,1.0684700755323604,,,,,,,0.30226860848971154,-0.1366746922288939,0.3761677631528222,,,,,,,,,,,,2.148248391387142,2.148248391387132,,
38,2,2,238.02000427246094,22,22038,237.38500213623047,237.9143762588501,238.9210474916949,237.78237031228343,0.23763396017750438,0.6350021362304688,-1.0330491658006338,0.7670080827971333,1.7736793156419424,238.02000427246094,238.4173724485139,236.7493211464828,238.54937839508057,239.55604962792538,,,,,42026,1.0090933589185909,,,,,,,-0.18773688467435093,-0.6266801853929565,-0.11383773001124031,,,,,,,,,,,,1.6307475140067709,1.6307475140067553,,
39,2,2,237.9199981689453,22,22039,237.625,238.16625022888184,238.9210474916949,237.78237031228343,0.13762785666187938,0.2949981689453125,-1.384929239347997,0.6788780855437153,1.4336753483567861,237.9199981689453,238.07736848122875,236.39744107293544,238.46124839782715,239.21604566064022,,,,,42027,1.6903477458204463,,,,,,,0.037261589446742814,-0.40168171127186264,0.11116074410985344,,,,,,,,,,,,0.08387442135540368,0.08387442135538728,,
39,2,2,237.3300018310547,22,22039,237.625,238.16625022888184,238.9210474916949,237.78237031228343,-0.4523684812287456,-0.2949981689453125,-1.974925577238622,0.08888174765309032,0.8436790104661611,237.3300018310547,237.48737214333812,235.8074447350448,237.87125205993652,238.6260493227496,,,,,42028,1.1515913752760127,,,,,,,0.07727013436861782,-0.36167316634998764,0.1511692890317284,,,,,,,,,,,,0.9347593593234791,0.9347593593234826,,
40,2,2,236.80999755859375,22,22040,236.86499786376953,237.60000038146973,238.9210474916949,237.78237031228343,-0.9723727536896831,-0.05500030517578125,-1.9286800022874502,-0.2373702359894878,1.0836768742356924,236.80999755859375,237.72737000710765,235.85369030999598,237.54500007629395,238.86604718651913,,,,,42029,0.14410121719495805,,,,,,,-0.6077350536196635,-1.046678354338269,-0.5338358989565528,,,,,,,,,,,,0.5732466747733724,0.5732466747733588,,
40,2,2,236.9199981689453,22,22040,236.86499786376953,237.60000038146973,238.9210474916949,237.78237031228343,-0.8623721433381206,0.05500030517578125,-1.8186793919358877,-0.1273696256379253,1.1936774845872549,236.9199981689453,237.83737061745921,235.96369092034755,237.6550006866455,238.9760477968707,,,,,42030,0.5128489283765987,,,,,,,0.722266777435024,0.28332347671641855,0.7961659320981347,,,,,,,,,,,,-1.8236277530220377,-1.8236277530220515,,
41,2,2,236.72999572753906,22,22041,236.58499908447266,237.68812465667725,238.9210474916949,237.78237031228343,-1.0523745847443706,0.14499664306640625,-2.096806108549657,0.05075098746021922,1.2836738224778799,236.72999572753906,237.92736695534984,235.68556420373378,237.83312129974365,239.0660441347613,,,,,42031,0.4278479365553096,,,,,,,-0.38773383291653846,-0.826677133635144,-0.3138346782534278,,,,,,,,,,,,-1.7455027530220377,-1.7455027530220517,,
41,2,2,236.44000244140625,22,22041,236.58499908447266,237.68812465667725,238.9210474916949,237.78237031228343,-1.3423678708771831,-0.14499664306640625,-2.3867993946824697,-0.23924229867259328,0.9936805363450674,236.44000244140625,237.63737366921703,235.39557091760096,237.54312801361084,238.7760508486285,,,,,42032,1.544099882050915,,,,,,,0.5022655567318991,0.06332225601329361,0.5761647113950097,,,,,,,,,,,,-0.4230072925117838,-0.4230072925117973,,
42,2,2,237.3800048828125,22,22042,237.58118759754797,237.74279674679912,238.9210474916949,237.78237031228343,-0.4023654294709331,-0.20118271473546656,-1.5014690433980888,-0.24075628021978446,0.937494464676007,237.3800048828125,237.58118759754797,236.28090126888534,237.54161403206365,238.71986477695944,,,,,42033,1.6466017512525752,,,,,,,0.5322643360287741,0.09332103531016861,0.6061634906918847,,,,,,,,,,,,-1.450501723053776,-1.4505017230537947,,
42,2,2,237.7823703122834,22,22042,237.58118759754797,237.74279674679912,238.9210474916949,237.78237031228343,-0.00000000000002842170943040401,0.20118271473543814,-1.0991036139271841,0.16160914925112024,1.3398598941469118,237.7823703122834,237.98355302701887,236.68326669835625,237.94397946153455,239.12223020643034,,,,,42034,0.6390953807081417,,,,,,,-0.41773261221341346,-0.856675912932019,-0.3438334575503028,,,,,,,,,,,,-0.45488576388629554,-0.4548857638863127,,
43,2,2,238.86000061035156,22,22043,238.6750030517578,237.8493776321411,238.9210474916949,237.78237031228343,1.0776302980681294,0.18499755859375,-0.1280542012010244,0.25200487845143016,1.3236747380052236,238.86000061035156,237.96736787087718,237.6543161110824,238.03437519073486,239.10604505028866,,,,,42035,-0.40828592123945384,,,,,,,-0.21773566397122593,-0.6566789646898315,-0.1438365093081153,,,,,,,,,,,,-0.8386261889961588,-0.8386261889961744,,
43,2,2,238.49000549316406,22,22043,238.6750030517578,237.8493776321411,238.9210474916949,237.78237031228343,0.7076351808806294,-0.18499755859375,-0.4980493183885244,-0.11799023873606984,0.9536796208177236,238.49000549316406,237.59737275368968,237.2843209938949,237.66438007354736,238.73604993310116,,,,,42036,-1.8921498509202763,,,,,,,0.33226738778658654,-0.10667591293201889,0.4061665424496972,,,,,,,,,,,,-1.3723776767280924,-1.3723776767281035,,
44,2,2,238.22000122070312,22,22044,238.73999786376953,237.91624927520752,238.9210474916949,237.78237031228343,0.4376309084196919,-0.5199966430664063,-0.8349252339158682,-0.38611768014231984,0.6186805363450674,238.22000122070312,237.26237366921703,236.94744507836756,237.3962526321411,238.4010508486285,,,,,42037,-1.2621554585252568,,,,,,,-0.752739326080601,-1.1916826267992064,-0.6788401714174903,,,,,,,,,,,,-0.7998812625435221,-0.7998812625435378,,
44,2,2,239.25999450683594,22,22044,238.73999786376953,237.91624927520752,238.9210474916949,237.78237031228343,1.4776241945525044,0.5199966430664063,0.20506805221694435,0.6538756059904927,1.6586738224778799,239.25999450683594,238.30236695534984,237.98743836450038,238.43624591827393,239.4410441347613,,,,,42038,-1.2921542378221318,,,,,,,0.8672710498959615,0.42832774917735605,0.9411702045590722,,,,,,,,,,,,-0.7461283633736002,-0.7461283633736134,,
45,2,2,238.83999633789063,22,22045,238.46499633789062,237.68687438964844,238.9210474916949,237.78237031228343,1.0576260256071919,0.375,0.014444768830713883,0.2795040773650044,1.5136771794114736,238.83999633789063,238.15737031228343,237.79681508111415,238.06187438964844,239.2960474916949,,,,,42039,-1.3740300389085576,,,,,,,0.817267998138149,0.37832469741954355,0.8911671528012597,,,,,,,,,,,,-1.0061324069527018,-1.0061324069527127,,
45,2,2,238.08999633789062,22,22045,238.46499633789062,237.68687438964844,238.9210474916949,237.78237031228343,0.3076260256071919,-0.375,-0.7355552311692861,-0.4704959226349956,0.7636771794114736,238.08999633789062,237.40737031228343,237.04681508111415,237.31187438964844,238.5460474916949,,,,,42040,-1.5477780552659794,,,,,,,-0.7027362743227885,-1.141679575041394,-0.6288371196596778,,,,,,,,,,,,-1.6648743579414713,-1.6648743579414866,,
46,2,2,239.32000732421875,22,22046,238.99500274658203,237.79374980926514,238.9210474916949,237.78237031228343,1.5376370119353169,0.32500457763671875,0.38758033554213966,0.33638407461842235,1.4636817570481924,239.32000732421875,238.10737488992015,238.16995064782557,238.11875438690186,239.24605206933163,,,,,42041,-1.2459029408250615,,,,,,,0.47226677743502404,0.03332347671641861,0.5461659320981347,,,,,,,,,,,,-0.3773825595405924,-0.3773825595406074,,
46,2,2,238.6699981689453,22,22046,238.99500274658203,237.79374980926514,238.9210474916949,237.78237031228343,0.8876278566618794,-0.32500457763671875,-0.26242881973129784,-0.31362508065501515,0.8136726017747549,238.6699981689453,237.45736573464671,237.51994149255214,237.46874523162842,238.5960429140582,,,,,42042,-0.8405759464742744,,,,,,,-0.35773505361966346,-0.796678354338269,-0.2838358989565528,,,,,,,,,,,,-1.0448773334053385,-1.0448773334053505,,
47,2,2,237.6300048828125,22,22047,238.06000518798828,237.3268756866455,238.9210474916949,237.78237031228343,-0.15236542947093312,-0.43000030517578125,-0.8355479832444814,-0.8854949308137066,0.7086768742356924,237.6300048828125,237.35237000710765,236.94682232903895,236.89687538146973,238.49104718651913,,,,,42043,-1.4821528645311162,,,,,,,-0.052727119049350936,-0.4916704197679564,0.021172035613759688,,,,,,,,,,,,0.21154827393505116,0.21154827393506279,,
47,2,2,238.49000549316406,22,22047,238.06000518798828,237.3268756866455,238.9210474916949,237.78237031228343,0.7076351808806294,0.43000030517578125,0.02445262710708107,-0.02549432046214406,1.5686774845872549,238.49000549316406,238.21237061745921,237.8068229393905,237.7568759918213,239.3510477968707,,,,,42044,-1.07403366287096,,,,,,,0.16725884286471157,-0.2716844578538939,0.24115799752782216,,,,,,,,,,,,1.213870721099056,1.2138707210990423,,
48,2,2,239.44000244140625,22,22048,238.81500244140625,237.79000186920166,238.9210474916949,237.78237031228343,1.6576321291228169,0.625,0.5113233927931162,0.632631556918227,1.7636771794114736,239.44000244140625,238.40737031228343,238.29369370507655,238.41500186920166,239.5460474916949,,,,,42045,-1.6596459599290654,,,,,,,0.5072628101498679,0.06831950943126236,0.5811619648129784,,,,,,,,,,,,1.048866944548763,1.0488669445487513,,
48,2,2,238.19000244140625,22,22048,238.81500244140625,237.79000186920166,238.9210474916949,237.78237031228343,0.4076321291228169,-0.625,-0.7386766072068838,-0.617368443081773,0.5136771794114736,238.19000244140625,237.15737031228343,237.04369370507655,237.16500186920166,238.2960474916949,,,,,42046,-1.5465277882371709,,,,,,,-0.3927310863345072,-0.8316743870531127,-0.31883193167139656,,,,,,,,,,,,0.7538687756034506,0.7538687756034389,,
49,2,2,238.32000732421875,22,22049,239.41000366210937,238.10499954223633,238.9210474916949,237.78237031228343,0.5376370119353169,-1.089996337890625,-0.9236693974290517,-0.76736710793773,0.04868084152084862,238.32000732421875,236.6923739743928,236.85870091485438,237.0150032043457,237.83105115380428,,,,,42047,-0.609652444914417,,,,,,,-0.6577304759829448,-1.0966737767015502,-0.5838313213198341,,,,,,,,,,,,1.4669987728568685,1.4669987728568537,,
49,2,2,240.5,22,22049,239.41000366210937,238.10499954223633,238.9210474916949,237.78237031228343,2.717629687716567,1.089996337890625,1.2563232783521983,1.41262556784352,2.2286735173020986,240.5,238.87236665017406,239.03869359063563,239.19499588012695,240.01104382958553,,,,,42048,-0.767778322294788,,,,,,,0.7722621997983052,0.3333188990796998,0.8461613544614159,,,,,,,,,,,,1.5182416012260092,1.5182416012259983,,
50,2,2,240.1199951171875,22,22050,240.125,238.1152962127415,238.9210474916949,237.78237031228343,2.337624804904067,-0.0050048828125,0.8660217250345283,0.3279210176455649,1.1336722965989736,240.1199951171875,237.77736542947093,238.64839203731796,238.110291329929,238.9160426088824,,,,,42049,-1.3277787419114873,,,,,,,2.3072658619076805,1.868322561189075,2.381165016570791,,,,,,,,,,,,0.9501215984794271,0.950121598479417,,
50,2,2,240.1300048828125,22,22050,240.125,238.1152962127415,238.9210474916949,237.78237031228343,2.347634570529067,0.0050048828125,0.8760314906595283,0.3379307832705649,1.1436820622239736,240.1300048828125,237.78737519509593,238.65840180294296,238.120301095554,238.9260523745074,,,,,42050,0.4681106592523889,,,,,,,-2.1927341380923195,-2.631677438810925,-2.118834983429209,,,,,,,,,,,,0.895449508357558,0.8954495083575618,,
1,3,1,236.08999633789063,31,31001,235.3699951171875,237.54937362670898,236.5108240388162,237.78237031228343,-1.6923739743928081,0.720001220703125,-0.18783101535112223,0.48700453512867625,-0.5515450527641121,236.08999633789063,238.50237153298656,237.5945392969323,238.2693748474121,237.23082525951932,,,,,,,,,,,,,1.1065651783139288,0.8816774388108968,0.39913466604642267,,,,,,,,,,,,1.138874726531185,1.1388747265311678,,
1,3,1,234.64999389648437,31,31001,235.3699951171875,237.54937362670898,236.5108240388162,237.78237031228343,-3.132376415799058,-0.720001220703125,-1.6278334567573722,-0.9529979062775738,-1.9915474941703621,234.64999389648437,237.0623690915803,236.15453685552606,236.82937240600586,235.79082281811307,,,,,,,,,,,,,0.10656517831392887,-0.11832256118910323,-0.6008653339535773,,,,,,,,,,,,1.2869994213554037,1.2869994213553917,,
2,3,1,234.00999450683594,31,31002,234.7249984741211,237.46264879301626,236.5108240388162,237.78237031228343,-3.7723758054474956,-0.7150039672851563,-2.181108012713082,-1.0347254865523325,-1.9865502407523934,234.00999450683594,237.06736634499828,235.60126229957035,236.7476448257311,235.79582007153104,,,,,,,,,,,,,-0.39843970449857125,-0.6233274440016033,-1.1058702167660774,,,,,,,,,,,,1.5163743069144857,1.5163743069144693,,
2,3,1,235.44000244140625,31,31002,234.7249984741211,237.46264879301626,236.5108240388162,237.78237031228343,-2.342367870877183,0.7150039672851563,-0.7511000781427697,0.39528244801797996,-0.5565423061820809,235.44000244140625,238.4973742795686,237.03127023414066,238.1776527603014,237.22582800610135,,,,,,,,,,,,,1.6115700611264288,1.3866823216233968,0.9041395488589227,,,,,,,,,,,,1.334501939055599,1.33450193905558,,
3,3,1,237.08999633789062,31,31003,235.8499984741211,238.0143756866455,236.5108240388162,237.78237031228343,-0.6923739743928081,1.2399978637695312,0.34716692471235433,1.472003238131606,-0.03154840969770589,237.08999633789062,239.02236817605296,238.1295372369958,239.25437355041504,237.75082190258573,,,,,,,,,,,,,0.34156578866549137,0.11667804916245927,-0.36586472360201483,,,,,,,,,,,,0.9363705685111654,0.9363705685111516,,
3,3,1,234.61000061035156,31,31003,235.8499984741211,238.0143756866455,236.5108240388162,237.78237031228343,-3.1723697019318706,-1.2399978637695312,-2.132828802826708,-1.0079924894074566,-2.5115441372367684,234.61000061035156,236.5423724485139,235.64954150945672,236.77437782287598,235.27082617504666,,,,,,,,,,,,,0.8715645679623664,0.6466768284593343,0.16413405569486017,,,,,,,,,,,,0.5732428600761068,0.5732428600760904,,
4,3,1,233.5500030517578,31,31004,234.96500396728516,237.57937622070312,236.5108240388162,237.78237031228343,-4.232367260525621,-1.4150009155273437,-2.7578268954780754,-1.6179950071076519,-2.686547188994581,233.5500030517578,236.3673693967561,235.02454341680536,236.16437530517578,235.09582312328885,,,,,,,,,,,,,0.3465630420834601,0.12167530258042802,-0.3608674701840461,,,,,,,,,,,,0.8832451870414388,0.883245187041424,,
4,3,1,236.3800048828125,31,31004,234.96500396728516,237.57937622070312,236.5108240388162,237.78237031228343,-1.4023654294709331,1.4150009155273437,0.07217493557661214,1.2120068239470356,0.1434546420601066,236.3800048828125,239.19737122781078,237.85454524786005,238.99437713623047,237.92582495434354,,,,,,,,,,,,,0.8665673145443976,0.6416795750413655,0.15913680227689142,,,,,,,,,,,,0.4679497372393939,0.46794973723938704,,
5,3,1,235.52000427246094,31,31005,235.57500457763672,237.79937648773193,236.5108240388162,237.78237031228343,-2.2623660398224956,-0.05500030517578125,-1.007825941803759,-0.03799412972728078,-1.3265465786430184,235.52000427246094,237.72737000710765,236.77454437047967,237.74437618255615,236.45582373364041,,,,,,,,,,,,,0.38155907479830387,0.15667133529527177,-0.32587143746920233,,,,,,,,,,,,3.3928480891432002,3.3928480891431962,,
5,3,1,235.6300048828125,31,31005,235.57500457763672,237.79937648773193,236.5108240388162,237.78237031228343,-2.152365429470933,0.05500030517578125,-0.8978253314521965,0.07200648062428172,-1.216545968291456,235.6300048828125,237.83737061745921,236.88454498083124,237.85437679290771,236.56582434399198,,,,,,,,,,,,,0.8315712818295539,0.6066835423265218,0.12414076956204767,,,,,,,,,,,,1.1995741435390528,1.1995741435390634,,
6,3,1,236.77000427246094,31,31006,236.4000015258789,237.80750179290771,236.5108240388162,237.78237031228343,-1.0123660398224956,0.37000274658203125,0.2340487530204598,0.39513422720631297,-0.9015435268852059,236.77000427246094,238.15237305886546,238.0164190653039,238.17750453948975,236.88082678539823,,,,,,,,,,,,,0.5015694507748664,0.2766817112718343,-0.20586106149263983,,,,,,,,,,,,1.0528460292066768,1.0528460292066741,,
6,3,1,236.02999877929687,31,31006,236.4000015258789,237.80750179290771,236.5108240388162,237.78237031228343,-1.7523715329865581,-0.37000274658203125,-0.5059567401436027,-0.34487126595774953,-1.6415490200492684,236.02999877929687,237.4123675657014,237.27641357213983,237.43749904632568,236.14082129223416,,,,,,,,,,,,,0.7115609058529914,0.4866731663499593,0.00413039358548517,,,,,,,,,,,,0.7278509883131221,0.7278509883131243,,
7,3,1,237.10000610351562,31,31007,237.11000061035156,237.69375038146973,236.5108240388162,237.78237031228343,-0.6823642087678081,-0.0099945068359375,0.6778019955131356,-0.09861443764964406,-1.2815407803031746,237.10000610351562,237.7723758054475,238.46017230779657,237.6837558746338,236.50082953198026,,,,,,,,,,,,,3.9865624317318975,3.7616746922288655,3.2791319194643913,,,,,,,,,,,,0.797844007417126,0.7978440074171269,,
7,3,1,237.1199951171875,31,31007,237.11000061035156,237.69375038146973,236.5108240388162,237.78237031228343,-0.6623751950959331,0.0099945068359375,0.6977910091850106,-0.07862542397776906,-1.2615517666312996,237.1199951171875,237.79236481911937,238.48016132146844,237.70374488830566,236.52081854565213,,,,,,,,,,,,,-2.77343207510404,-2.998319814607072,-3.480862587371546,,,,,,,,,,,,0.5447235850538448,0.5447235850538481,,
8,3,1,235.77000427246094,31,31008,235.57500457763672,238.07125091552734,236.5108240388162,237.78237031228343,-2.0123660398224956,0.19499969482421875,-1.029700369599169,0.4838802980681294,-1.0765465786430184,235.77000427246094,237.97737000710765,236.75266994268426,238.26625061035156,236.70582373364041,,,,,,,,,,,,,-0.22343665274075863,-0.4483243922437907,-0.9308671650082648,,,,,,,,,,,,1.9134722499098018,1.9134722499098067,,
