"TIME","FACTOR 1","FACTOR 2","Y","PDC RSG","PDCxT RSG","YBAR(k,t)","YBAR(.t)","YBAR(k.)","YBAR","R1","R2","R3","R4","R5","RCR1","RCR2","RCR3","RCR4","RCR5","PDC ID","PDC MAIN EFFECTS","PT ID","PT MAIN EFFECTS","PDCxPT ID","PDCxPT INTERACTION EFFECTS","F1 ID","F1 MAIN EFFECT","F2 ID","F2 MAIN EFFECT","F1xF2 ID","F1xF2 INTERACTION EFFECT","F1 MAIN EFFECTS","F2 MAIN EFFECTS","F1xF2 INTERACTION EFFECTS","TAGUCHI COMPONENT","TAGUCHI LOSS","PERCENT CONTRIBUTION TO LOSS","LOSS FUNCTION LABELS","TAGUCHI-COMPONENT","TAGUCHI-LOSS","PERCENT-CONTRIBUTION TO LOSS","LOSS-FUNCTION LABELS","VAS MU ESTIMATE","GLM MU ESTIMATE PDCxT","GLM MU ESTIMATE F1-F2","VAS PDC AND PT ESTIMATES","GLM PDC AND PT ESTIMATES","VAS F1,F2 AND F1xF2 ESTIMATES","GLM F1,F2 AND F1xF2 ESTIMATES"
51,1,1,238.3300018310547,11,11051,238.3300018310547,237.72875213623047,238.10812338574004,237.78237031228343,0.5476315187712544,0,0.27549662136760844,0.22187844531464407,0.6012496948242188,238.3300018310547,237.78237031228343,238.05786693365104,238.00424875759808,238.38362000710765,,,51,-0.05361817605295016,11051,0.27549662136760844,,,,,,,0.8820617996815343,-0.10618081744330615,0.37636195532118255,,,,,,,,,,,,0.3863804506560342,0.3863804506560563,,
52,1,1,237.88999938964844,11,11052,237.88999938964844,237.8375015258789,238.10812338574004,237.78237031228343,0.10762907736500438,0,-0.27325520968707906,-0.21812399609160593,0.05249786376953125,237.88999938964844,237.78237031228343,237.50911510259635,237.56424631619183,237.83486817605296,,,52,0.05513121359548734,11052,-0.27325520968707906,,,,,,,0.33330996862684675,-0.6549326484979936,-0.17238987573350495,,,,,,,,,,,,-0.22737000710763766,-0.22737000710761987,,
53,1,1,236.3699951171875,11,11053,236.3699951171875,237.29124641418457,238.10812338574004,237.78237031228343,-1.4123751950959331,0,-1.2470043704536806,-1.7381282685525434,-0.9212512969970703,236.3699951171875,237.78237031228343,236.53536594182975,236.0442420437309,236.86111901528636,,,53,-0.4911238980988486,11053,-1.2470043704536806,,,,,,,-0.6404391921397548,-1.6286818092645952,-1.1461390365001065,,,,,,,,,,,,0.09513212912283109,0.09513212912285259,,
54,1,1,238.92999267578125,11,11054,238.92999267578125,238.30249786376953,238.10812338574004,237.78237031228343,1.1476223634978169,0,0.30174173855510844,0.8218692900412066,0.6274948120117188,238.92999267578125,237.78237031228343,238.08411205083854,238.60423960232464,238.40986512429515,,,54,0.5201275514861123,11054,0.30174173855510844,,,,,,,0.9083069168690343,-0.07993570025580615,0.40260707250868255,,,,,,,,,,,,-0.09237168557443454,-0.09237168557441465,,
55,1,1,237.69000244140625,11,11055,237.69000244140625,237.54749870300293,238.10812338574004,237.78237031228343,-0.09236787087718312,0,-0.18324933505329,-0.41812094433379343,0.1425037384033203,237.69000244140625,237.78237031228343,237.59912097723014,237.36424936794964,237.92487405068675,,,55,-0.23487160928048922,11055,-0.18324933505329,,,,,,,0.4233158432606358,-0.5649267738642045,-0.08238400109971589,,,,,,,,,,,,-0.48112176186837985,-0.48112176186836364,,
56,1,1,238.83999633789063,11,11056,238.83999633789063,237.86374855041504,238.10812338574004,237.78237031228343,1.0576260256071919,0,0.6504947140189756,0.7318729521505816,0.9762477874755859,238.83999633789063,237.78237031228343,238.4328650263024,238.51424326443401,238.75861809975902,,,56,0.08137823813162015,11056,0.6504947140189756,,,,,,,1.2570598923329015,0.2688172752080611,0.7513600479725497,,,,,,,,,,,,-0.03111909158029391,-0.03111909158027407,,
57,1,1,237.77000427246094,11,11057,237.77000427246094,237.60000038146973,238.10812338574004,237.78237031228343,-0.012366039822495623,0,-0.15574918246539937,-0.33811911327910593,0.17000389099121094,237.77000427246094,237.78237031228343,237.62662112981803,237.44425119900433,237.95237420327464,,,57,-0.18236993081369235,11057,-0.15574918246539937,,,,,,,0.45081599584852644,-0.5374266212763139,-0.05488384851182526,,,,,,,,,,,,-0.14986871011056735,-0.14986871011054856,,
58,1,1,238.75,11,11058,238.75,238.00625038146973,238.10812338574004,237.78237031228343,0.9676296877165669,0,0.41799654507366313,0.6418766142599566,0.7437496185302734,238.75,237.78237031228343,238.2003668573571,238.4242469265434,238.5261199308137,,,58,0.22388006918630765,11058,0.41799654507366313,,,,,,,1.024561723387589,0.036319106262748535,0.5188618790272372,,,,,,,,,,,,-0.027369244168184537,-0.027369244168164403,,
59,1,1,237.83999633789062,11,11059,237.83999633789062,237.73624992370605,238.10812338574004,237.78237031228343,0.05762602560719188,0,-0.22200665927204,-0.26812704784941843,0.10374641418457031,237.83999633789062,237.78237031228343,237.5603636530114,237.51424326443401,237.886116726468,,,59,-0.046120388577364224,11059,-0.22200665927204,,,,,,,0.3845585190418858,-0.6036840980829545,-0.12114132531846589,,,,,,,,,,,,-0.05361817605295016,-0.05361817605293024,,
60,1,1,238.25,11,11060,238.25,237.47250175476074,238.10812338574004,237.78237031228343,0.4676296877165669,0,0.4517451717826475,0.14187661425995657,0.7774982452392578,238.25,237.78237031228343,238.23411548406608,237.9242469265434,238.5598685575227,,,60,-0.3098685575226767,11060,0.4517451717826475,,,,,,,1.0583103500965734,0.07006773297173291,0.5526105057362216,,,,,,,,,,,,0.05513121359548734,0.05513121359550776,,
61,1,1,238.25999450683594,11,11061,238.25999450683594,237.87499809265137,238.10812338574004,237.78237031228343,0.4776241945525044,0,0.05924334072796,0.15187112109589407,0.3849964141845703,238.25999450683594,237.78237031228343,237.8416136530114,237.93424143337933,238.167366726468,,,61,0.09262778036794828,11061,0.05924334072796,,,,,,,0.6658085190418859,-0.3224340980829546,0.1601086746815341,,,,,,,,,,,,-0.4911238980988486,-0.49112389809882995,,
62,1,1,237.52000427246094,11,11062,237.52000427246094,237.4537525177002,238.10812338574004,237.78237031228343,-0.2623660398224956,0,-0.2595013186958681,-0.5881191132791059,0.06625175476074219,237.52000427246094,237.78237031228343,237.52286899358757,237.19425119900433,237.84862206704418,,,62,-0.3286177945832236,11062,-0.2595013186958681,,,,,,,0.3470638596180577,-0.6411787575067827,-0.158635984742294,,,,,,,,,,,,0.5201275514861123,0.5201275514861365,,
63,1,1,237.77999877929687,11,11063,237.77999877929687,237.59249877929687,238.10812338574004,237.78237031228343,-0.0023715329865581225,0,-0.1382530734566103,-0.32812460644316843,0.1875,237.77999877929687,237.78237031228343,237.64411723882682,237.45424570584026,237.96987031228343,,,63,-0.1898715329865439,11063,-0.1382530734566103,,,,,,,0.4683121048573155,-0.5199305122675249,-0.0373877395030362,,,,,,,,,,,,-0.23487160928048922,-0.23487160928047135,,
64,1,1,238.25999450683594,11,11064,238.25999450683594,238.1437473297119,238.10812338574004,237.78237031228343,0.4776241945525044,0,-0.20950589633258687,0.15187112109589407,0.11624717712402344,238.25999450683594,237.78237031228343,237.57286441595085,237.93424143337933,237.89861748940746,,,64,0.36137701742849515,11064,-0.20950589633258687,,,,,,,0.39705928198133894,-0.5911833351435014,-0.10864056237901276,,,,,,,,,,,,0.08137823813162015,0.08137823813164134,,
65,1,1,237.75999450683594,11,11065,237.75999450683594,237.4112491607666,238.10812338574004,237.78237031228343,-0.022375805447495623,0,0.02299227261272563,-0.34812887890410593,0.34874534606933594,237.75999450683594,237.78237031228343,237.80536258489616,237.43424143337933,238.13111565835277,,,65,-0.37112115151681735,11065,0.02299227261272563,,,,,,,0.6295574509266515,-0.35868516619818896,0.12385760656629974,,,,,,,,,,,,-0.18236993081369235,-0.18236993081367328,,
66,1,1,237.4600067138672,11,11066,237.4600067138672,238.07999992370605,238.10812338574004,237.78237031228343,-0.3223635984162456,0,-0.9457462832954775,-0.6481166718728559,-0.6199932098388672,237.4600067138672,237.78237031228343,236.83662402898796,237.13425364041058,237.16237710244457,,,66,0.2976296114226358,11066,-0.9457462832954775,,,,,,,-0.33918110498155163,-1.327423722106392,-0.8448809493419034,,,,,,,,,,,,0.22388006918630765,0.2238800691863305,,
67,1,1,237.8800048828125,11,11067,237.8800048828125,237.49999809265137,238.10812338574004,237.78237031228343,0.09763457052906688,0,0.0542537167045225,-0.22811850292754343,0.3800067901611328,237.8800048828125,237.78237031228343,237.83662402898796,237.5542518093559,238.16237710244457,,,67,-0.2823722196320517,11067,0.0542537167045225,,,,,,,0.6608188950184484,-0.3274237221063921,0.1551190506580966,,,,,,,,,,,,-0.046120388577364224,-0.04612038857734391,,
68,1,1,238.4199981689453,11,11068,238.4199981689453,237.77625274658203,238.10812338574004,237.78237031228343,0.6376278566618794,0,0.31799234890667094,0.31187478320526907,0.6437454223632813,238.4199981689453,237.78237031228343,238.1003626611901,238.0942450954887,238.42611573464671,,,68,-0.006117565701387662,11068,0.31799234890667094,,,,,,,0.9245575272205968,-0.06368508990424365,0.41885768286024505,,,,,,,,,,,,-0.3098685575226767,-0.30986855752266024,,
69,1,1,237.57000732421875,11,11069,237.57000732421875,237.1733899352215,238.10812338574004,237.78237031228343,-0.21236298806468312,0,0.0708643155406321,-0.5381160615212934,0.3966173889972424,237.57000732421875,237.78237031228343,237.85323462782407,237.24425425076214,238.17898770128068,,,69,-0.6089803770619078,11069,0.0708643155406321,,,,,,,0.677429493854558,-0.3108131232702825,0.17172964949420622,,,,,,,,,,,,0.09262778036794828,0.0926277803679692,,
70,1,1,239.50999450683594,11,11070,239.50999450683594,238.16000175476074,238.10812338574004,237.78237031228343,1.7276241945525044,0,1.024239678618585,1.401871121095894,1.3499927520751953,239.50999450683594,237.78237031228343,238.80660999090202,239.18424143337933,239.13236306435863,,,70,0.3776314424773233,11070,1.024239678618585,,,,,,,1.6308048569325109,0.6425622398076705,1.1251050125721591,,,,,,,,,,,,-0.3286177945832236,-0.32861779458320667,,
71,1,1,239.16000366210937,11,11071,239.16000366210937,237.4950008392334,238.10812338574004,237.78237031228343,1.3776333498259419,0,1.3392497494193663,1.0518802763693316,1.6650028228759766,239.16000366210937,237.78237031228343,239.1216200617028,238.83425058865276,239.4473731351594,,,71,-0.2873694730500205,11071,1.3392497494193663,,,,,,,1.9458149277332921,0.9575723106084517,1.4401150833729404,,,,,,,,,,,,-0.1898715329865439,-0.1898715329865255,,
72,1,1,239.80999755859375,11,11072,239.80999755859375,237.99374961853027,238.10812338574004,237.78237031228343,2.027627246310317,0,1.4904948666068663,1.7018741728537066,1.8162479400634766,239.80999755859375,237.78237031228343,239.2728651788903,239.48424448513714,239.5986182523469,,,72,0.21137930624685453,11072,1.4904948666068663,,,,,,,2.0970600449207923,1.1088174277959517,1.5913602005604404,,,,,,,,,,,,0.36137701742849515,0.36137701742851974,,
73,1,1,238.97000122070312,11,11073,238.97000122070312,237.81625175476074,238.10812338574004,237.78237031228343,1.1876309084196919,0,0.8279963924857725,0.8618778349630816,1.1537494659423828,238.97000122070312,237.78237031228343,238.6103667047692,238.64424814724651,238.93611977822582,,,73,0.033881442477323276,11073,0.8279963924857725,,,,,,,1.4345615707996984,0.44631895367485797,0.9288617264393466,,,,,,,,,,,,-0.37112115151681735,-0.37112115151679953,,
74,1,1,238.8699951171875,11,11074,238.8699951171875,237.46249771118164,238.10812338574004,237.78237031228343,1.0876248049040669,0,1.081744332549249,0.7618717314474566,1.4074974060058594,238.8699951171875,237.78237031228343,238.86411464483268,238.5442420437309,239.1898677182893,,,74,-0.3198726011017783,11074,1.081744332549249,,,,,,,1.688309510863175,0.7000668937383345,1.1826096665028232,,,,,,,,,,,,0.2976296114226358,0.29762961142265787,,
75,1,1,239.3800048828125,11,11075,239.3800048828125,237.97875213623047,238.10812338574004,237.78237031228343,1.5976345705290669,0,1.075499673125421,1.2718814970724566,1.4012527465820313,239.3800048828125,237.78237031228343,238.85786998540885,239.0542518093559,239.18362305886546,,,75,0.19638182394704984,11075,1.075499673125421,,,,,,,1.6820648514393468,0.6938222343145064,1.176365007078995,,,,,,,,,,,,-0.2823722196320517,-0.28237221963203235,,
76,1,1,238.6699981689453,11,11076,238.6699981689453,237.85000038146973,238.10812338574004,237.78237031228343,0.8876278566618794,0,0.49424471401897563,0.5618747832052691,0.8199977874755859,238.6699981689453,237.78237031228343,238.2766150263024,238.3442450954887,238.60236809975902,,,76,0.06763006918630765,11076,0.49424471401897563,,,,,,,1.1008098923329015,0.11256727520806104,0.5951100479725497,,,,,,,,,,,,-0.006117565701387662,-0.006117565701367362,,
77,1,1,239.49000549316406,11,11077,239.49000549316406,238.25,238.10812338574004,237.78237031228343,1.7076351808806294,0,0.9142524197074522,1.381882107424019,1.2400054931640625,239.49000549316406,237.78237031228343,238.69662273199089,239.16425241970745,239.0223758054475,,,77,0.4676296877165811,11077,0.9142524197074522,,,,,,,1.520817598021378,0.5325749808965377,1.0151177536610263,,,,,,,,,,,,-0.6089803770619078,-0.608980377061893,,
78,1,1,239.63999938964844,11,11078,239.63999938964844,238.08250045776367,238.10812338574004,237.78237031228343,1.8576290773650044,0,1.2317458584281553,1.531876003908394,1.5574989318847656,239.63999938964844,237.78237031228343,239.0141161707116,239.31424631619183,239.3398692441682,,,78,0.30013014548025296,11078,1.2317458584281553,,,,,,,1.8383110367420812,0.8500684196172408,1.3326111923817294,,,,,,,,,,,,0.3776314424773233,0.3776314424773456,,
79,1,1,237.64999389648437,11,11079,237.64999389648437,237.1425018310547,238.10812338574004,237.78237031228343,-0.13237641579905812,0,0.1817389919730772,-0.45812948925566843,0.5074920654296875,237.64999389648437,237.78237031228343,237.9641093042565,237.32424082302776,238.28986237771312,,,79,-0.6398684812287314,11079,0.1817389919730772,,,,,,,0.7883041702870031,-0.1999384468378374,0.2826043259266513,,,,,,,,,,,,-0.2873694730500205,-0.2873694730500036,,
80,1,1,239.66000366210937,11,11080,239.66000366210937,238.05749893188477,238.10812338574004,237.78237031228343,1.8776333498259419,0,1.276751656767999,1.5518802763693316,1.6025047302246094,239.66000366210937,237.78237031228343,239.05912196905143,239.33425058865276,239.38487504250804,,,80,0.2751286196013467,11080,1.276751656767999,,,,,,,1.883316835081925,0.8950742179570845,1.3776169907215732,,,,,,,,,,,,0.21137930624685453,0.21137930624687684,,
81,1,1,238.7100067138672,11,11081,238.7100067138672,237.87625122070312,238.10812338574004,237.78237031228343,0.9276364015837544,0,0.5080024197074522,0.6018833281271441,0.8337554931640625,238.7100067138672,237.78237031228343,238.29037273199089,238.38425364041058,238.6161258054475,,,81,0.09388090841970609,11081,0.5080024197074522,,,,,,,1.114567598021378,0.12632498089653765,0.6088677536610263,,,,,,,,,,,,0.033881442477323276,0.03388144247734301,,
82,1,1,239.05999755859375,11,11082,239.05999755859375,237.49999809265137,238.10812338574004,237.78237031228343,1.2776272463103169,0,1.2342463924857725,0.9518741728537066,1.5599994659423828,239.05999755859375,237.78237031228343,239.0166167047692,238.73424448513714,239.34236977822582,,,82,-0.2823722196320517,11082,1.2342463924857725,,,,,,,1.8408115707996984,0.852568953674858,1.3351117264393466,,,,,,,,,,,,-0.3198726011017783,-0.3198726011017607,,
83,1,1,239.6300048828125,11,11083,239.6300048828125,237.82250213623047,238.10812338574004,237.78237031228343,1.8476345705290669,0,1.481749673125421,1.5218814970724566,1.8075027465820313,239.6300048828125,237.78237031228343,239.26411998540885,239.3042518093559,239.58987305886546,,,83,0.04013182394704984,11083,1.481749673125421,,,,,,,2.088314851439347,1.1000722343145064,1.582615007078995,,,,,,,,,,,,0.19638182394704984,0.19638182394706957,,
84,1,1,238.8699951171875,11,11084,238.8699951171875,237.66309135736773,238.10812338574004,237.78237031228343,1.0876248049040669,0,0.8811506863631564,0.7618717314474566,1.2069037598197667,238.8699951171875,237.78237031228343,238.6635209986466,238.5442420437309,238.9892740721032,,,84,-0.11927895491569274,11084,0.8811506863631564,,,,,,,1.4877158646770823,0.4994732475522419,0.9820160203167305,,,,,,,,,,,,0.06763006918630765,0.06763006918632762,,
85,1,1,238.24000549316406,11,11085,238.24000549316406,237.7375030517578,238.10812338574004,237.78237031228343,0.4576351808806294,0,0.1767493679496397,0.13188210742401907,0.50250244140625,238.24000549316406,237.78237031228343,237.95911968023307,237.91425241970745,238.28487275368968,,,85,-0.04486726052560641,11085,0.1767493679496397,,,,,,,0.7833145462635656,-0.2049280708612749,0.2776147019032138,,,,,,,,,,,,0.4676296877165811,0.4676296877166037,,
86,1,1,237.92999267578125,11,11086,237.92999267578125,237.9612522125244,238.10812338574004,237.78237031228343,0.14762236349781688,0,-0.35701261019977437,-0.17813070995879343,-0.03125953674316406,237.92999267578125,237.78237031228343,237.42535770208366,237.60423960232464,237.75111077554027,,,86,0.17888190024099515,11086,-0.35701261019977437,,,,,,,0.24955256811415144,-0.7386900490106889,-0.25614727624620026,,,,,,,,,,,,0.30013014548025296,0.30013014548027717,,
87,1,1,238.32000732421875,11,11087,238.32000732421875,237.7824993133545,238.10812338574004,237.78237031228343,0.5376370119353169,0,0.2117549374076475,0.21188393847870657,0.5375080108642578,238.32000732421875,237.78237031228343,237.99412524969108,237.99425425076214,238.3198783231477,,,87,0.00012900107107327585,11087,0.2117549374076475,,,,,,,0.8183201157215734,-0.1699225014032671,0.3126202713612216,,,,,,,,,,,,-0.6398684812287314,-0.6398684812287147,,
88,1,1,234.74000549316406,11,11088,234.74000549316406,238.04999923706055,238.10812338574004,237.78237031228343,-3.0423648191193706,0,-3.6357468173530947,-3.368117892575981,-3.3099937438964844,234.74000549316406,237.78237031228343,234.14662349493034,234.41425241970745,234.47237656838695,,,88,0.26762892477712796,11088,-3.6357468173530947,,,,,,,-3.0291816390391686,-4.017424256164009,-3.534881483399521,,,,,,,,,,,,0.2751286196013467,0.2751286196013687,,
89,1,1,237.67999267578125,11,11089,237.67999267578125,237.9699993133545,238.10812338574004,237.78237031228343,-0.10237763650218312,0,-0.6157597110298525,-0.42813070995879343,-0.2900066375732422,237.67999267578125,237.78237031228343,237.16661060125358,237.35423960232464,237.4923636747102,,,89,0.18762900107107328,11089,-0.6157597110298525,,,,,,,-0.009194532715926629,-0.997437149840767,-0.5148943770762784,,,,,,,,,,,,0.09388090841970609,0.09388090841972593,,
90,1,1,239.0399932861328,11,11090,239.0399932861328,237.40374946594238,238.10812338574004,237.78237031228343,1.2576229738493794,0,1.3104907467338194,0.9318699003927691,1.6362438201904297,239.0399932861328,237.78237031228343,239.09286105901725,238.7142402126762,239.41861413247386,,,90,-0.3786208463410361,11090,1.3104907467338194,,,,,,,1.9170559250477452,0.9288133079229048,1.4113560806873935,,,,,,,,,,,,-0.2823722196320517,-0.2823722196320342,,
91,1,1,237.69000244140625,11,11091,237.69000244140625,237.67125129699707,238.10812338574004,237.78237031228343,-0.09236787087718312,0,-0.3070019290474306,-0.41812094433379343,0.018751144409179688,237.69000244140625,237.78237031228343,237.475368383236,237.36424936794964,237.8011214566926,,,91,-0.1111190152863486,11091,-0.3070019290474306,,,,,,,0.2995632492664952,-0.6886793678583452,-0.2061365950938565,,,,,,,,,,,,0.04013182394704984,0.0401318239470699,,
92,1,1,238.25999450683594,11,11092,238.25999450683594,237.9162483215332,238.10812338574004,237.78237031228343,0.4776241945525044,0,0.017993111846124066,0.15187112109589407,0.3437461853027344,238.25999450683594,237.78237031228343,237.80036342412956,237.93424143337933,238.12611649758617,,,92,0.1338780092497842,11092,0.017993111846124066,,,,,,,0.6245582901600499,-0.3636843269647905,0.11885844579969818,,,,,,,,,,,,-0.11927895491569274,-0.11927895491567285,,
93,1,1,238.27999877929687,11,11093,238.27999877929687,236.86500358581543,238.10812338574004,237.78237031228343,0.4976284670134419,0,1.089242120024835,0.17187539355683157,1.4149951934814453,238.27999877929687,237.78237031228343,238.87161243230827,237.95424570584026,239.19736550576488,,,93,-0.9173667264679892,11093,1.089242120024835,,,,,,,1.6958072983387609,0.7075646812139205,1.1901074539784091,,,,,,,,,,,,-0.04486726052560641,-0.044867260525588176,,
94,1,1,238.5,11,11094,238.5,237.7887477874756,238.10812338574004,237.78237031228343,0.7176296877165669,0,0.38549913906780375,0.39187661425995657,0.7112522125244141,238.5,237.78237031228343,238.16786945135124,238.1742469265434,238.49362252480785,,,94,0.006377475192167026,11094,0.38549913906780375,,,,,,,0.9920643173817296,0.00382170025688916,0.48636447302137786,,,,,,,,,,,,0.17888190024099515,0.17888190024101705,,
95,1,1,237.75,11,11095,237.75,237.8300018310547,238.10812338574004,237.78237031228343,-0.03237031228343312,0,-0.4057549045112978,-0.35812338574004343,-0.0800018310546875,237.75,237.78237031228343,237.37661540777214,237.4242469265434,237.70236848122875,,,95,0.04763151877126859,11095,-0.4057549045112978,,,,,,,0.200810273802628,-0.7874323433222124,-0.3048895705577237,,,,,,,,,,,,0.00012900107107327585,0.0001290010710939308,,
96,1,1,237.85000610351562,11,11096,237.85000610351562,237.75000190734863,238.10812338574004,237.78237031228343,0.06763579123219188,0,-0.22574887728961812,-0.25811728222441843,0.10000419616699219,237.85000610351562,237.78237031228343,237.55662143499382,237.52425303005901,237.88237450845043,,,96,-0.0323684049347861,11096,-0.22574887728961812,,,,,,,0.3808163010243077,-0.6074263161005327,-0.12488354333604401,,,,,,,,,,,,0.26762892477712796,0.26762892477715006,,
